album,singer,song,lyric,written_by,genre
,"Faith Hill,Erma Franklin,Piece of My Heart", Piece Of My Heart,"Didn't I make you feel like you were the only man?,Didn't I give you everything that a woman possibly can?,Each time I tell myself  I think I've had enough,Well I'm going to show you baby that a woman can be tough,Come on, come on, come on,And take it,Take another little piece of my heart now baby, yeah,Take another little piece of my heart, I know you will,Break it,Break another little piece of my heart now baby,You know you got it if it makes you feel good, so good,You're out on the street lookin' good baby,Deep down in your heart you know that it ain't right,No you'll never hear me cry,you know I cry all the time, yeah,Each time I tell myself that I can stand the pain,You hold me in your arms and I'll say it once again,Come on, come on, come on,And take it,Take another little piece of my heart now baby,Take another little piece of my heart, i know you will,Break it,Break another little piece of my heart now baby,You know you got it if it makes you feel good, so good ,Each time I tell myself that I can't stand the pain,You hold me in your arms, and I start singing once again,So come on, come on, come on,Take another little piece of my heart now baby, yeah take it,,Take another little piece of my heart,  I know you will,Break another little piece of my heart now baby, yeah,You know you got it if it makes you feel good, ,Take a piece of my heart
,
,
",,
,"Faith Hill,Lost", Lost,"Is it obvious to you,When you walk into a room,Your face is all I see,And my heart races so fast,I never knew a rush to feel like that,Every time you're touching me,I never did believe in anything,I couldn't hold between my fingers,But the way you make me feel,It's just so real the way it lingers,I get lost,Inside your stare,Lost,When you're not there,When everything I have doesn't mean a thing,If it's without you,If it's a dream,Don't wake me up,I'll scream,If this isn't love,If bein' lost means never knowin',How it feels without you,I wanna stay lost forever,I wanna stay lost forever,With you,No this feeling doesn't end,It's with me everywhere I am,Hope it never goes away,It's like defying gravity,Losin' all control and bein' free,And I always wanna stay,I never thought that I'd let go,Long enough to fall for someone deeply,Who had the power to erase my fears,And find me so completely,I get lost,Inside your stare,Lost,When you're not there,When everything I have doesn't mean a thing,If it's without you,If it's a dream,Don't wake me up,I'll scream,If this isn't love,If bein' lost means never knowin',How it feels without you,I wanna stay lost,Don't tell me where we're goin',I don't wanna know,I like the mystery,I can't believe we've come this far,So far away from where we started off,You found me when I wasn't lookin',You found me,And now I'm lost,Inside your stare,Lost,When you're not there,And everything I have doesn't mean a thing,If it's without you,Without you,If it's a dream,Don't wake me up,I'll scream,If this isn't love,If bein' lost means never knowin',How it feels without you,Yeah if bein' lost means never knowin',How it feels without you,Oh if bein' lost means that I'm never,Gonna be without you,I wanna stay lost forever,I wanna stay lost forever,With you
,
,
",,
,"Faith Hill,Mississippi Girl", Mississippi Girl,"Yeah,Well, it's a long way from Star,Mississippi,To the big stage I'm singing on tonight,And sometimes the butterflies still get me,When I'm in the spotlight,And some people seem to think that I've changed,That I'm different than I was back then,But in my soul, I know that I'm the same way,That I've really always been,'Cause a Mississippi girl don't change her ways,Just 'cause everybody knows her name,Ain't big headed from a little bit of fame,I still like wearing my old ball cap,Ride my kids around piggy back,They might know me all around the world,But, y'all, I'm still a Mississippi girl,Whoo!,Well, I spent a few weeks in California,They put my face on the big movie screen,But that don't mean I've forgotten where I came from,That's just me chasing dreams,'Cause a Mississippi girl don't change her ways,Just 'cause everybody knows her name,Ain't big headed from a little bit of fame,I still like wearing my old ball cap,Ride my kids around piggy back,They might know me all around the world,But, y'all, I'm still a Mississippi girl,Whoo! ,'Cause a Mississippi girl don't change her ways,Just 'cause everybody knows her name,Ain't big headed from a little bit of fame,Still like wearing my old ball cap,Ride my kids around piggy back,They might know me all around this world ,Thats alright,But, y'all, I'm still a Mississippi---- girl,Mississippi girl! ,Oh,oh ,Mississippi girl!, ,yeah, yeah, oh,oh oh oh oh oh ,Mississippi girl! ,Na, na, na, na, na, na,Na, na, na, na, na, na...
,
,
",,
,Faith Hill, Stronger,"This is the window to my heart,I just want you to be free,There ain't no freedom where we are,Ain't no wishes in these stars,Ain't no reason to believe,But don't worry baby, don't you worry,Maybe this is what we need,A little bruising, a little bleeding,Some space that we can breathe in,Some silence in between,So cry for me baby and I'll cry for you,And we'll both break down and we'll both break through,We'll find our way and we'll face the truth,And we both will be stronger,And we'll lie down in our loneliness,And wake up with our sad regrets,And even though we don't know it yet,We both will be stronger,We both will be stronger,I can't believe you're really gone now,But I know its for the best,And I know that we weren't right,But I still reach for you each night,And man that hurts like hell,So cry for me baby and I'll cry for you,And we'll both break down and we'll both break through,We'll find our way and we'll face the truth,And we both will be stronger,And we'll lie down in our loneliness,And wake up with our sad regrets,And even though we don't know it yet,We both will be stronger,We both will be stronger,So baby ,So cry for me baby and I'll cry for you ,And we'll both break down and we'll both break though ,Find out where we can face the truth,We both will be stronger ,And we'll lie down in out loneliness ,And wake up with our sad sad regrets ,And even though we don't know it yet,We both will be stronger ,We both will be stronger,This is the window to my heart,I just want us to be free,Baby I'm sorry for the way things are,Goodbye is always hard,And we both will be stronger...
,
,
",,
,"Faith Hill,Red Umbrella", Red Umbrella,"Sometimes life can get a little dark,I'm sure I've got bruises on my heart,Here come the black clouds full of pain,Yeah, you can break away without the chains,Your love is like a red umbrella,Walk the streets like Cinderella,Everyone can see it on my face,(So) let it rain,It's pourin' all around,Let it fall,(No) it ain't gonna drown me,After all,I'm gonna be okay,(So) let it rain,(Oh, let it rain),(Let it fall),(I'm gonna be okay),(So let it rain),You can wear your sorrow like an old raincoat,You can save your tears in a bottle made of gold,But the glitter on the sidewalk always shines,Yeah, even God needs to cry sometimes,Your love is like a red umbrella,Always there to make me better,When my broken dreams,Are fallin' from the sky,(So) let it rain,It's pourin' all around,Let it fall,(No) it ain't gonna drown me,After all,I'm gonna be okay,(So) let it rain,(Oh, let it rain),(Let it fall),(I'm gonna be okay),Let it wash my tears away,Tomorrow's another day,Yeah,(So) let it rain,It's pourin' all around,Let it fall,(No) it ain't gonna drown me,After all,I'm gonna be okay,(So) let it rain,(Oh, let it rain),(Let it fall),(I'm gonna be okay)
,
,
",,
,"Faith Hill,Tim McGraw,I Need You", I Need You,"I wanna drink that shot of whiskey,I wanna smoke that cigarette,I wanna smell that sweet addiction on my breath,I wanna ride across West Virginia in the back seat of a Cadillac,You know some cowboys like me go out like that,So I need you,Like a needle needs a vein,Like my uncle Joe in Oklahoma needs a rain,And I need you,Like a lighthouse on the coast,Like the father and the son need the Holy Ghost,I need you,I wanna get lost in some corner booth, Cantina Mexico,I wanna dance to the static of an AM radio,I wanna wrap the moon around us, lay beside you skin on skin,Make love til the sun comes up, til the sun goes down again,Cause I need you,Like a needle needs a vein,Like my uncle Joe in Oklahoma needs a rain,I need you,Like a lighthouse on a coast,Like the father and the son need the Holy Ghost,I need you, ooh I need you,I wanna drink that shot of whiskey,I wanna smoke that cigarette,You know some cowboys like me go out like that,So I need you, whoa I need you,I need you I need you I need you, I need you,Oohhh I need you I need you I need you I need you I need you I need you I need you I need you too oohhhhh ohhhh ohh
,
,
",,
,Easton Corbin, I Think Of You,"Every mountain that I climb, every river that I cross, I think of you,When I'm on top of the world or on some lonely road, I think of you,Doesn't matter where I go or what I do, I think of you,Every single time, you're always on my mind, I think of you,I think of you and it all comes rushing back,All the good times that we've had, I think of you,I know you're better off where you're at,And there's nothing I can do to change all that,When I wake up in the morning and before I fall asleep, I think of you,When I hear that song, oh I can't help but smile and think of you,Wonder if it makes you think about me too,I think of you,Every single time, you're always on my mind, I think of you,I think of you and it all comes rushing back,All the good times that we've had, I think of you,I know you're better off where you're at,And there's nothing I can do to change all that,Still I think of you,And all the whole different would might have been,What I wouldn't give if I could do it all again,I think of you
,
,
",,
,Beck, Country Down,"Oh, country down,Where I found my proving ground,All along the floodline,Wheels are turning around,The hills roll out like centuries,Pass by without a sound,Just a mile outside of town,Down river bound,Where the limit to your sky fell down,The plot against your will,Is furrowed into your brow,Against your better judgment,It's all behind you now,Just a mile outside of town,What's the use in being found,When you can lose yourself in some good ground?,In the weeds hiding down river right next door,There's no frame around your picture,Just a view through my back door,Time evermore,You just found what you're looking for,A tiger rose growing through your prison door,Reaching for sunlight, can't see it anymore,Just a mile from my back door,You could wake up on a lifeboat 'neath the sun,On a ladder up to the sky, standing on the lowest rung,Holding a lifeline, using my best defense,Running in the undertow my heart couldn't fight against,Oh, lay me down,Where I found my proving ground,All along the floodline,Waves are turning around,The hills roll out like centuries,Pass by without a sound,Just a mile outside of town
,
,
",,
,Beck, Phase," ,
,
,
",,
,Beck, Turn Away,"Turn, turn away,From the sound of your own voice,Calling no one, just a silence,Run to see you at the edge,Fall off the avalanche,Turn away,Hold, hold the light,That fixes you in time,Keeps you under,Takes you over,The wall that love divides,Between waking and slumber,Turn away,Turn, turn away,From the weight of your own past,It's a measure for the devil,And betray the lack of change,Once you have spoken,Turn away,
,
,
",,
,Barry Michael, Meant To Turn You On Not Crack You Up,"I meant to make you dinner but I burned the steak,So I booked a restaurant but we got there late,So we both had to settle for some curley fries,Extra value menu at least it was super sized,I meant to turn you on not crack you up,I wish I knew just what it took to fill your loving cup,I wanted to put my moves on ya but im fresh outta luck,I meant to turn you on not crack you up,I meant to light the candles when the curtains caught fire,When I tried to put it out I tripped on some speaker wire,I thought I'd make it better with a sexy dance,When I did my one two step I ripped my pants,I put my arm around you and poked you in the eye,I went in for a kiss and my bad breath made you cry,I turned down the bed and we were almost there,Until you got a glance at my ole holy underwear
,
,
",,
,Barry Michael, The Man I Wanna Be,"I wanna be the kinda guy that you call when things get tight,When the odds have got you up against the wall,I wanna be the kinda man your not ashamed to call your friend,The one you know will catch you when you fall,I wanna help my children grow, teach em all they need to know,Give em faith to keep em strong,I wanna be the one they say, does everything the right way,Only ends up places i belong,I wanna see the stars shine in the eyes of those around me,I wanna feel the sweet grace of the good lord surround me,I wanna be everything to everyone what ever they need,One day i'll grow into the man i wanna be,I wanna give a pure love one that's always strong enough,To pull my family through the toughest days,I wanna live a full life be a hero to my wife,Let her know that she's my saving grace,I wanna make my momma smile i wanna go the extra mile,To make sure that nobody feels alone,I wanna glow on the inside let the good book be my guide,Be a light house til the angel takes me home,I've left a troubled passed behind me,I'm making changes for the best,Until i top this hill i'm climbing,I pray that god won't let me rest
,
,
",,
,Barry Michael, Freight Train,"I hear the sound of a freight train rollin through my dreams,It's full of yesterday's baggage and chasing after me,No matter where i turn i can smell that engine burn,I keep a runnin from that freight train trying to escape my past,But the smoke clouds up my future and the freedom doesn't last,Somebody tell me how i can turn this thing around,Cause there's a chain around my neck and the weight of this worlds on my back,Memories and regrets that set my mind off track,So many things i need to unload to give myself some peace,Cause i know if i don't that train's gonna roll all over me,I've been stuck at this station in atlanta praying that the phone will ring,Staring at the stranger in the mirror. i miss the man he used to be,I can't even count the mistakes that brought me to this place,I've got to get my feet back on the ground,I can't let my burdens drag me down
,
,
",,
,Beck, Waking Light,"Waking light, your profile in shadow,Brace yourself to the morning alone,Night is gone, long way turning,You've waited long enough to know,When the memory leaves you,Somewhere you can't make it home,When the morning comes to meet you,Lay me down in waking light,No one sees you here, roots are all covered,There's such a life to go and how much can you show?,Day is gone on a landslide a-reeling,It's in your lamplight burning low,When the memory leaves you,Somewhere you can't make it home,When the morning comes to meet you,Rest your eyes in waking light,When the memory leaves you,Somewhere you can't make it home,When the morning comes to meet you,Open your eyes with waking light
,
,
",,
,Barry Michael, Hotter Than A Tiki Torch,"She wakes up in the morning and don't need a thing,At the end of the day she's fine as can be,My temperature rises at the sound of her name,All i can do is pray for rain,She's bad to the bone every man's dream,Got it goin on if you know what i mean,She's a smoking, blazing, ball of fire, every move she makes the flames get higher,Got a shake in her walk that makes me melt, the coolest burn i've ever felt,The closer i get the more my heart gets scorched,Yeah she lights my candle she's hotter than a tiki torch,She crawls off a lounge chair smokin in the sand,If your sittin close by your gonna need a big fan,Got a heat index of 102,Add 20 degrees if she's lookin at you,She's lava rollin down the mountainside,With nothing but ashes trailing behind,Radiatin, she's mesmerizin, captivatin, tantalizin
,
,
",,
,Barry Michael, Countryman,"Gettin up while it's still dark, trying to get me a head start.,Bass fishin on a pond in lyons, a stringer full most of the time,Back home just in time to eat. cream and syrup on a biscuit sure is sweet,Put on my cap and right back out the door when i was a country boy,I watched my daddy work it every day.,Nothing ever tough enough to stand in his way,Now im a countryman everyday i take a stand,In my ripped blue jeans on my atv my family's counting on me,Im a countryman, man of steel, i been roughed up and i'm tough as nails,Bullet proof, i've been set free. you don't want to mess with me,,I'm a countryman,Doin the best i can,I used to wanna ride the ole john deere, wishin i could rope a steer.,Spent some time camouflaged in a tree stand, wishin i could own the land.,Wondered how all the work got done. i was trying to have some fun,Back when life was full of joy, when i was a country boy
,
,
",,
,Barry Michael, Should I Stay Or Should I Go,"I had to of been about ten when my granddad took me fishin,2 hours on the lake we had nothing to show,It was then that he turned around, sat his fishing pole down and said,Should i stay or should i go,I was 17 at a high school party, this little voice kept saying just say no,But there were girls there and they had to many, they asked me if i wanted any,Should i stay or should i go,If i stay then i'd get to see the way it would end up to be,If i go maybe i'll know. time just might show,Should i stay or should i go. should i stay or should i go,I remember getting married, having babies and working like crazy,Different directions we would go,But right now i'm sittin on a bar stool contemplating leaving you,Should i stay or should i go,Maybe one day i'll get to see all my mistakes turn into good memories,Should i stay or should i go,I just talked to you on the phone and you said,You didn't care if i ever came home,I need to know,Should i stay or should i go
,
,
",,
,Barry Michael, Grace Like God,"You hurt me and i'll never be the same,I been round and round inside my mind in search of who's to blame,You've broken my faith in who we are,Now your beggin for forgiveness and i don't know where to start,Baby i don't have the power to forget about the pain,I'm not strong enough to find shelter from the shame,Of seeing someone else's arms wrapped around the one i love,There's no mercy in this heart pierced by the damage you have done,So i'm praying for the one thing i have not grace like god,Does it haunt you leaving innocence behind,While i was waiting for a fairytale forever lost in time,Was it worth it? did he give you what you missed?,I'd love to just move on but it all comes down to this,It's gonna take at least a couple of miracles at best,To find the strength to surrender and lay these demons down to rest.,I need grace from above. i can only use gods love to forgive you, to move on,I need grace cause you hurt me
,
,
",,
,"Barrett Baber,Ella Henderson,Ghost,Ella Henderson,Ryan Tedder,Ryan Tedder", Ghost,"I keep going to the river to pray,'Cause I need something that can wash all the pain,And at most I'm sleeping all these demons away,But your ghost, the ghost of you, it keeps me awake,My friends had you figured out,Yeah, they saw what's inside of you,You tried hiding another you,But your evil was coming through,These guys sitting on a wall,They watch every move I make,Bright light living in the shade,Your cold heart makes my spirit shake,I had to go through hell to prove I'm not insane,Had to meet the devil just to know his name,And that's when my love was burning,And it's still burnin',I keep going to the river to pray,'Cause I need something that can wash all the pain,And at most I'm sleeping all these demons away,But your ghost, the ghost of you, it keeps me awake,Each time that I think you go,I turn around and you're back again,And I let you under my skin,'Cause I love living in the sin,Hey, no-one told me,True love was going to hurt,True pain I don't deserve,Truth is that I never learn,I keep going to the river to pray,'Cause I need something that can wash all the pain,At most, I'm sleeping all these demons away,But your ghost, the ghost of you, it keeps me awake,I keep going to the river to pray,'Cause I need something that can wash all the pain,And at most I'm sleeping all these demons away,But your ghost, the ghost of you, it keeps me awake,Give up the ghost, give up the ghost,Give up your ghost, stop the haunting baby,Give up the ghost, give up the ghost,Give up the ghost, no more haunting baby,(I keep, I keep going to the river),I keep going to the river to pray,'Cause I need something that can wash all the pain,And at most I'm sleeping all these demons away,But your ghost, the ghost of you, it keeps me awake,(I keep going to the river to pray),('Cause I need something that can wash all the pain),(And at most I'm sleeping all these demons away),But your ghost, the ghost of you, it keeps me awake
,
,
",,
,Barry Michael, Letters From Jail,"Phone call came in from the county jail. my daddy's back again.,He wasn't calling me to make his bail. he just said don't give up on him.,All these years of dancing around the truth he'd finally come to realize.,That he hadn't been the dad i needed him to be and he was sorry for the lies.,I want him to know that he's forgiven and i'm trying hard to understand.,How do i rebuild a bridge that was never really there,How do i restore a love for a man who never cared,Where do i begin to find a place within my heart for,A stranger who tore mine apart.,It's hard to be a father through the mail. love gets lost in letters from jail,I can't understand why he's still doing this. why can't he just say no?,Another birthday's gone by that he's missed. that makes 15 in a row.
,
,
",,
,"Barrett Baber,Tanya Tucker,Delta Dawn", Delta Dawn,"Delta Dawn, what's that flower you have on?,Could it be a faded rose from days gone by?,And did I hear you say ,He was a-meeting you here today,To take you to his mansion in the sky? ,She's forty-one and her daddy still calls her 'baby',All the folks around Brownsville say she's crazy,'Cause she walks downtown with a suitcase in her hand,Lookin' for a mysterious dark-haired man,In her younger days they called her Delta Dawn,The prettiest woman that you ever laid eyes on,Then a man of low degree stood by her side,Promised her he'd take her for his bride,Delta Dawn, what's that flower you have on?,Could it be a faded rose from days gone by?,And did I hear you say ,He was a-meeting you here today,To take you to his mansion in the sky?,Delta Dawn, what's that flower you have on?,Could it be a faded rose from days gone by?,And did I hear you say ,He was a-meeting you here today,To take you to his mansion in the sky?,To take you to his mansion in the sky?,Oh, to take you to his mansion in the sky?
,
,
",,
,"Barrett Baber,Lee Brice,I Drive Your Truck,Jessi Alexander", I Drive Your Truck,"89 cents in the ashtray,Half empty bottle of Gatorade rolling on the floorboard,That dirty Braves cap on the dash,Dog tags hangin' from the rear view,Old Skoal can, and cowboy boots and a Go Army shirt ,Folded in the back,This thing burns gas like crazy, but that’s alright,People got their ways of coping,And I’ve got mine,I drive your truck,I roll every window down,And I burn up ,Every back road in this town,I find a field, I tear it up,'Til all the pain’s a cloud of dust,Yeah, sometimes I drive your truck,I leave that radio playing,That same ole country station where ya left it,Yeah, man I crank it up,And you’d probably punch my arm right now,If you saw this tear rollin’ down on my on face,Hey, man, I’m tryin’ be tough,And momma asked me this morning,If I’d been by your grave,But that flag and stone ain’t where I feel you anyway,I drive your truck,I roll every window down,And I burn up ,Every back road in this town,I find a field, I tear it up,'Til all the pain’s a cloud of dust,Yeah, sometimes I drive your truck,I’ve cussed, I’ve prayed, I’ve said goodbye,I've shook my fist and asked God why,But these days when I’m missing you this much,I drive your truck,I roll every window down,And I burn up,Every back road in this town,I find a field, I tear it up,'Til all the pain’s a cloud of dust,Yeah, sometimes, ah bro, sometimes,I drive your truck,I drive your truck,I hope you don’t mind, I hope you don’t mind,I drive your truck
,
,
",,
,"Barrett Baber,Zac Brown Band,Colder Weather,Zac Brown,Levi Lowrey,Coy Bowles", Colder Weather,"She'd trade Colorado if he'd take her with him,Closes the door before the winter lets the cold in,And wonders if her love is strong enough to make him stay,She's answered by the tail lights shinin' through the windowpane,He said, ""I want to see you again,But I'm stuck in colder weather,Maybe tomorrow will be better,Can I call you then?"",She said, ""You're a ramblin' man,And you ain't ever gonna change,You got a gypsy soul to blame,And you were born for leavin'"",At a truck stop diner just outside o' Lincoln,The night is black as the coffee he was drinkin',In the waitress' eyes he sees the same old light is shinin',And he thinks of Colorado and the girl he left behind him,He said, ""I want to see you again,But I'm stuck in colder weather,Maybe tomorrow will be better,Can I call you then?"",She said, ""You're a ramblin' man,And you ain't ever gonna change,You got a gypsy soul to blame,And you were born for leavin',Born for leavin'"",Well, it's a windin' road,When you're in the lost and found,You're a lover, I'm a runner,And we go 'round and 'round,And I love you, but I leave you,I don't want you, but I need you,You know, it's you that calls me back here, baby,Oh, I wanna see you again,But I'm stuck in colder weather,Maybe tomorrow will be better,Can I call you then?,'Cause I'm a ramblin' man,And I ain't ever gonna change,I got a gypsy soul to blame,And I was born for leavin',I'm with your ghost again,But I know soon we'll be together,And I can't wait 'til then
,
,
",,
,"Barrett Baber,Richard Marx,Right Here Waiting,Richard Marx", Right Here Waiting,"Oceans apart day after day,And I slowly go insane,I hear your voice on the line,But it doesn't stop the pain,If I see you next to never,Then how can we say forever,Wherever you go,Whatever you do,I will be right here waiting for you,Whatever it takes,Or how my heart breaks,I will be right here waiting for you,I took for granted all the times,That I thought would last somehow,I hear the laughter, I taste the tears,But I can't get near you now,Oh, can't you see it baby,You've got me goin' crazy,Wherever you go,Whatever you do,I will be right here waiting for you,Whatever it takes,Or how my heart breaks,I will be right here waiting for you,I wonder how we can survive,This romance,But in the end if I'm with you,I'll take the chance,Wherever you go,Whatever you do,I will be right here waiting for you,Whatever it takes,Or how my heart breaks,I will be right here waiting for you,Waiting for you
,
,
",,
,"Barrett Baber,Thomas Rhett,Die a Happy Man,Thomas Rhett", Die A Happy Man,"Baby, last night was hands down,One of the best nights,That I've had, no doubt,Between the bottle of wine,And that look in your eyes and the Marvin Gaye,And we danced in the dark under September stars ,In the pourin' rain,And I know that I can't ever say it enough,But all I need in this life is your crazy love,If I never get to see the Northern Lights,If I never get to see the Eiffel Tower at night,Oh, if all I've got is your hand in my hand,Baby, I would die a happy man yeah,Oh, yes, I would,Ooh,And that red dress makes it hard to breathe,But that black dress brings me to my knees,You're a saint; you're a goddess; the cutest; the hottest; the masterpiece,You're too good to be true, nothing better than you,In my wildest dreams,Yeah, and I know that I can't ever say it enough,All I need in this life is your crazy love,I don't need no vacation, no fancy destination,You're my great escape,We can stay at home, or listen to the radio,Or dance around the fireplace,If I never get to build my mansion in Georgia,Or drive a sports car up the coast of California,Whoa, if all I got is your hand in my hand,Baby, I would die a happy man,Baby, I would die a happy man,Baby, I would die a happy man,Baby, I would die a happy man
,
,
",,
,"Barrett Baber,Blake Shelton, Barrett Baber,Larry Weiss,Rhinestone Cowboy", Rhinestone Cowboy,"I've been walkin' these streets so long,Singin' the same old song,I know every crack in these dirty sidewalks,Of Broadway,Where hustle's the name of the game,And nice guys get washed away like the snow and the rain,There's been a load of compromisin',On the road to my horizon,But I'm gonna be where the lights are shinin' on me,Like a rhinestone cowboy,Riding out on a horse in a star-spangled rodeo,Like a rhinestone cowboy,Getting cards and letters from people I don't even know,And offers comin' over the phone,Well, I really don't mind the rain,And a smile can hide all the pain,But you're down when you're ridin' the train,That's takin' the long way,And I dream of the things I'll do,With a subway token and a dollar, ,Tucked inside my shoe,There'll be a load of compromisin',On the road to my horizon ,But I'm gonna be where the lights are shinin' on me,Like a rhinestone cowboy,Riding out on a horse in a star-spangled rodeo,Like a rhinestone cowboy,Gettin' cards and letters from people I don't even know,And offers comin' over the phone,Like a rhinestone cowboy,Riding out on a horse in a star-spangled rodeo,Offers comin' over the phone,Like a rhinestone cowboy
,
,
",,
,"Barrett Baber,Dustin Christensen, Barrett Baber,Marc Cohn,Walking In Memphis,Marc Cohn", Walking In Memphis,"Put on my blue suede shoes and I,Boarded the plane,Touched down in the land of the Delta Blues,In the middle of the pouring rain,W.C. Handy,Won't you look down over me,Yeah, I got a first class ticket,But I'm as blue as a boy can be,Then I'm walking in Memphis,I was walking with my feet ten feet off of Beale,Walking in Memphis,Do I really feel the way I feel?,They've got catfish on the table,They've got gospel in the air,And Reverend Green be glad to see you,When you haven't got a prayer,Ooooh,Muriel plays piano,Every Friday at the Hollywood,And they brought me down to see her,And they asked me if I would,Come on,Do a little number,And I sang with all my might,She said, ""Tell me are you a Christian, child?"",And I said, ""Ma'am, I am tonight!"",Walking in Memphis,Walking with my feet ten feet off of Beale,Walking in Memphis,Do I really feel the way I feel?,Walking in Memphis,Walking in Memphis,Walking with my feet ten feet off of Beale,Walking in Memphis,Walking in Memphis,Do I really feel the way I feel?,Put on my blue suede shoes and I,Boarded the plane
,
,
",,
,Barrett Baber, Quarter To Four,"It's quarter to four,My heart is blue,Lonely hotels,And travelling booths,If I could sleep,That's what I'd do,But it's quarter to four,And I'm thinkin' of you,Well, the pills that they gave me,Seem like a waste,'Cause even if they did phase me,All I dream about's your face,I'd give anything,To have you here in this room,But it's quarter to four,And I'm thinkin' of you,Oh, these melodies,I just don't know,Are they worth the price,Of leavin' you alone,I wanna come home,The night's sky turned brighter,My soul is dark,White lines and hypno,They get me through one more,I know what's waitin','Cause I ain't no fool,It's quarter to four,And I'll be thinkin' of you,It's quarter to four,I'll be thinkin' of you,Quarter to four,I'll be thinkin' of you
,
,
",,
,Beck, Wave,"I move away from this place,In the form of a disturbance,And enter into the world,Like some tiny distortion,If I surrender,And I don't fight this wave,I won't go under,I'll only be carried away,Wave,Wave,Isolation,Isolation,Isolation,Isolation
,
,
",,
,Beck, Unforgiven,"Drive to the night,Far as it goes,Away from the daylight,Into the afterglow,Somewhere unforgiven,Time will wait for you,Down on the street,Just let the engine run,Till there's nothing left,Except the damage done,Somewhere unforgiven,I will wait for you,Somewhere unforgiven,Time will wait for you,Somewhere unforgiven,I will wait for you
,
,
",,
,"Barrett Baber,The Jeff Healey Band,Angel Eyes,John Hiatt", Angel Eyes,"Girl, you're looking fine tonight,And every guy has got you in his sight,What you're doing with a clown like me,Is surely one of life's little mysteries,So tonight I'll ask the stars above,""How did I ever win your love?"",What did I do,What did I say,To turn your angel eyes my way?,Don't anyone wake me,If it's just a dream,'Cause she's the best thing,Ever happened to me,All you fellows,You can look all you like,But this girl you see,She's leavin' here with me tonight,There's just one more thing I need to know,If this is love why does it scare me so?,It must be somethin' only you can see,'Cause girl I feel it when you look at me,So tonight I'll ask the stars above,""How did I ever win your love?"",What did I do,What did I say,To turn your angel eyes my way?,Yeah, yeah, yeah, oh,What did I do, oh,What did I say,To turn your angel eyes my way?,Yeah, yeah, yeah
,
,
",,
,Beck, Don't Let It Go,"You better save yourself,From something you can't see,Follow it where it goes,Follow it back to me,I'll keep it here,Don't let it go,Don't let it go,Don't let it go,Don't let it go away,You don't have to let it go away,These are some faults we found,Hollowed out from the years,Don't let them wear you out,Don't let them turn your mind inside out,Don't let it go,Don't let it go away,Don't let it go,Don't let it go away,You don't have to let it go away, In the crossfire there's a story, And how it ends, I do not know,Don't let it go,Don't let it go away,Don't you see how far it's gone away?,Don't let it go,Don't let it go away,Don't you see how far it's gone away?,Don't let it go,Don't let it go away,Don't you see how far it's gone away?,Don't let it go,Don't let it go away,Don't you see how far it's gone away?,You don't have to let it go away
,
,
",,
,"Beck,Blue Moon", Blue Moon,"I'm so tired of being alone,These penitent walls are all I've known,Songbird calling across the water,Inside my silent asylum, Oh, don't leave me on my own, Left me standing all alone,Cut me down to size so I can fit inside,Lies that will divide us both in time,See the turncoat on his knees,A vagabond that no one sees,When a moon is throwing shadows,You can't save the ones you've caught in battle, Oh, don't leave me on my own, Left me standing all alone,Cut me down to size so I can fit inside,Lies you try to hide behind your eyes, Don't leave me on my own, Don't leave me on my own,So cut me down to size so I can fit inside,Lies that will divide us both in time
,
,
",,
,Beck, Say Goodbye,"See the sleet that rests upon,The quiet street we're standing on,Is it time to go away,And try again some other day?,'Cause these are words we use to say goodbye,These are the words you use to say goodbye,Bones crack, curtains drawn,On my back and she is gone,Somewhere else, I do not know,Time will tell and I will go,These are the words we use to say goodbye,These are the words we use to say goodbye,I will wait, take a turn,Sort it out, let it burn,Empty out an empty drawer,In my pockets, there's nothing more,These are the words you use to say goodbye,These are the words we use to say goodbye
,
,
",,
,Beck, Morning,"Woke up this morning,From a long night in the storm,Looked up this morning,Saw the roses full of thorns,Mountains are falling,They don't have nowhere to go ,The ocean's a diamond,Only shines when you're alone ,Can we start it all over again?,This morning, I lost all my defenses,This morning,Won't you show me the way it used to be?,We've gone all around,Till there's nothing left to say ,We've wore it all down,Into something that couldn't be saved ,We tore it all down,And buried me underneath the weight,Can we start it all over again?,This morning, I let down my defenses,This morning, it was just you and me,This morning, I've run all out of guesses,This morning,Won't you show me the way it could've been?,Ooh,Ooh,Ooh,Ooh
,
,
",,
,Beck, Cycle," ,
,
,
",,
,Sex Bob-Omb, Summertime,"I peeled off my face, I tore up my room,I read my own rights and I filled them with glue,I turned the commercial into a creepshow,I peeped at the gods with their bodies all day-glo,It's summertime,And it's the time,To strut and strum,I'm gonna strut, strut, strut,I'm combing my braids, I'm sneezing my brains,Drinking shampoo and I'm tasting my grave,I'm wearing myself inside out,And I'm wearing my welcome inside out,It's summertime,And it's the time,To strut my stuff,Wooh,People getting touchy when I touch my thighs,And take a vacation under friendly skies,With my peacock heart, I want to grunt and groan,Cut and paste all I've ever known,It's summertime,And it's the time,To strut and strum,I'm gonna strut my stuff,Oh, oh, oh, oh, oh,With my peacock hands,And my tangerine skulls,And my grizzly bear face,And my voice from Target,Summertime,Gonna strut my stuff,I'm gonna strut, strut,Going backwards in time,With my questionable eyes,And I'm drinking my grave,And I stood on my face
,
,
",,
